,HomePlanet,CryoSleep,Destination,Age,Transported,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_side,Family_size
4115,0,1,2,5,0,0.0,1,4393,2,0,6,0,8.0
4116,0,0,2,18,0,788.0,0,4393,2,0,4,0,8.0
4117,0,0,2,23,0,918.0,0,4395,1,1,5,0,7.0
4118,0,0,2,23,0,810.0,0,4396,1,1,6,1,5.0
4119,0,1,1,35,1,0.0,1,4397,1,1,7,1,12.0
4120,0,0,2,25,0,884.0,0,4399,1,1,6,0,7.0
4121,2,0,2,32,0,1299.0,0,4400,3,0,4,1,4.0
4122,2,0,0,0,1,0.0,1,4400,3,0,5,1,4.0
4123,2,1,2,5,1,0.0,1,4400,3,0,5,1,4.0
4124,0,1,0,16,1,0.0,1,4401,2,0,6,1,6.0
4125,0,1,1,18,1,0.0,1,4401,2,0,6,1,6.0
4126,0,1,1,29,0,0.0,1,4402,1,1,6,0,9.0
4127,0,0,2,55,0,1469.0,0,4403,2,0,5,1,10.0
4128,0,0,2,41,0,773.0,0,4403,2,0,6,1,10.0
4129,0,1,2,38,0,527.0,0,4404,1,1,6,0,6.0
4130,1,1,2,27,1,0.0,1,4405,1,1,2,1,1.0
4131,0,1,2,55,1,0.0,1,4407,1,1,6,1,6.0
4132,2,1,2,75,1,0.0,1,4408,1,1,5,0,10.0
4133,1,0,2,50,1,1976.0,0,4409,1,1,2,1,3.0
4134,0,0,2,23,0,784.0,0,4410,1,1,6,1,11.0
4135,0,0,1,37,1,769.0,0,4411,1,1,6,1,9.0
4136,0,0,2,33,0,854.0,0,4413,1,1,6,1,7.0
4137,2,0,2,45,0,1309.0,0,4415,1,1,5,1,5.0
4138,1,1,0,47,1,0.0,1,4416,1,1,1,0,5.0
4139,1,1,2,13,1,0.0,1,4422,2,0,1,1,5.0
4140,1,0,2,29,1,7793.0,0,4422,2,0,1,1,5.0
4141,2,0,2,19,0,3644.0,0,4424,1,1,4,1,3.0
4142,2,1,2,30,1,0.0,1,4426,1,1,5,1,5.0
4143,1,0,0,39,0,3874.0,0,4427,2,0,3,1,9.0
4144,1,0,2,31,0,3163.0,0,4427,2,0,3,1,9.0
4145,1,0,0,29,1,12626.0,0,4428,1,1,2,1,5.0
4146,2,0,2,16,0,1172.0,0,4429,1,1,4,1,5.0
4147,0,0,1,18,1,1515.0,0,4430,1,1,5,1,5.0
4148,0,0,0,38,0,1435.0,0,4431,1,1,6,0,6.0
4149,0,1,2,50,0,0.0,1,4432,1,1,6,0,13.0
4150,0,1,1,21,0,0.0,1,4433,1,1,6,0,14.0
4151,0,1,1,22,1,0.0,1,4436,1,1,6,0,9.0
4152,0,1,2,20,1,0.0,1,4437,1,1,6,1,11.0
4153,2,0,2,36,0,1192.0,0,4438,1,1,5,0,9.0
4154,0,0,2,23,1,353.0,0,4440,1,1,5,0,13.0
4155,1,1,0,31,1,0.0,1,4441,3,0,1,0,5.0
4156,1,1,2,39,1,0.0,1,4441,3,0,1,0,1.0
4157,1,0,0,50,1,4826.0,0,4441,3,0,1,0,5.0
4158,0,0,2,40,0,990.0,0,4444,1,1,4,1,5.0
4159,0,0,2,28,0,645.0,0,4445,1,1,5,0,5.0
4160,1,0,2,38,0,4429.0,0,4446,5,0,1,1,6.0
4161,1,0,2,37,0,10750.0,0,4446,5,0,1,1,6.0
4162,1,1,0,59,1,0.0,1,4446,5,0,1,1,6.0
4163,1,0,0,41,1,6478.0,0,4446,5,0,1,1,6.0
4164,1,1,2,33,1,6277.0,0,4446,5,0,1,1,6.0
4165,0,1,2,54,1,0.0,1,4447,1,1,7,1,10.0
4166,0,0,2,40,1,2414.0,0,4448,1,1,5,0,10.0
4167,2,0,2,43,1,1057.0,0,4449,1,1,3,1,6.0
4168,1,1,0,26,1,0.0,1,4450,4,0,2,0,13.0
4169,1,0,0,65,1,7200.0,0,4450,4,0,2,0,13.0
4170,1,1,0,22,1,0.0,1,4450,4,0,2,0,13.0
4171,1,0,2,28,0,6921.0,0,4450,4,0,2,0,13.0
4172,0,1,2,35,1,0.0,1,4451,1,1,5,0,3.0
4173,0,1,2,30,1,0.0,1,4452,1,1,6,1,8.0
4174,1,0,2,28,0,3001.0,0,4453,1,1,3,0,1.0
4175,0,0,2,23,1,294.0,0,4456,1,1,5,0,13.0
4176,0,0,2,24,1,755.0,0,4457,1,1,5,0,4.0
4177,0,1,1,16,1,0.0,1,4459,1,1,6,0,9.0
4178,2,1,2,18,1,0.0,1,4461,1,1,5,1,6.0
4179,0,0,2,20,0,803.0,0,4462,1,1,5,0,1.0
4180,1,1,2,29,1,0.0,1,4463,2,0,1,0,9.0
4181,1,1,2,29,1,0.0,1,4463,2,0,1,0,9.0
4182,0,0,2,21,0,0.0,1,4464,1,1,6,1,7.0
4183,1,1,2,2,0,0.0,1,4465,3,0,0,1,4.0
4184,1,0,2,43,0,3173.0,0,4465,3,0,0,1,4.0
4185,1,0,2,28,0,6444.0,0,4465,3,0,0,1,4.0
4186,1,0,0,31,0,4653.0,0,4466,1,1,0,0,7.0
4187,0,0,2,23,1,756.0,0,4467,1,1,5,0,14.0
4188,1,1,2,26,1,0.0,1,4469,2,0,1,0,3.0
4189,1,0,0,43,0,5094.0,0,4469,2,0,1,0,3.0
4190,0,0,2,28,0,1554.0,0,4470,1,1,5,1,6.0
4191,0,0,1,24,0,1780.0,0,4472,2,0,6,0,8.0
4192,0,0,2,27,0,748.0,0,4472,2,0,5,0,8.0
4193,2,0,0,13,0,2924.0,0,4473,2,0,5,1,1.0
4194,2,0,2,27,0,1021.0,0,4473,2,0,4,1,10.0
4195,0,1,2,2,1,0.0,1,4474,3,0,6,1,9.0
4196,0,1,2,24,1,0.0,1,4474,3,0,6,1,8.0
4197,0,1,2,2,1,0.0,1,4474,3,0,6,1,9.0
4198,1,0,2,50,0,2768.0,0,4475,2,0,0,1,4.0
4199,1,1,0,27,1,0.0,1,4475,2,0,0,1,4.0
4200,0,0,2,26,0,1457.0,0,4476,1,1,5,0,5.0
4201,0,0,0,31,0,40.0,0,4477,1,1,6,1,6.0
4202,2,0,2,28,0,3574.0,0,4479,1,1,3,0,9.0
4203,0,0,0,4,0,0.0,1,4482,5,0,6,1,11.0
4204,0,0,2,9,1,0.0,1,4482,5,0,6,1,9.0
4205,0,0,2,0,1,0.0,1,4482,5,0,6,1,11.0
4206,0,1,2,35,0,0.0,1,4482,5,0,6,1,11.0
4207,0,1,2,3,1,0.0,1,4482,5,0,6,1,11.0
4208,2,0,2,25,0,2384.0,0,4483,2,0,3,0,7.0
4209,2,0,2,63,0,3149.0,0,4483,2,0,3,0,7.0
4210,2,1,2,34,1,0.0,1,4485,2,0,5,0,3.0
4211,2,0,2,35,0,3701.0,0,4485,2,0,5,0,3.0
4212,0,1,2,26,1,0.0,1,4486,1,1,6,1,7.0
4213,0,0,2,39,0,854.0,0,4487,1,1,6,0,6.0
4214,1,0,0,34,0,2032.0,0,4490,1,1,3,1,2.0
4215,1,0,2,36,0,3855.0,0,4491,1,1,1,0,4.0
4216,0,1,2,46,1,0.0,1,4492,1,1,6,0,11.0
4217,0,0,2,26,1,1409.0,0,4493,1,1,5,1,9.0
4218,2,1,2,28,1,0.0,1,4494,1,1,5,1,5.0
4219,0,0,0,20,1,3154.0,0,4496,1,1,5,0,9.0
4220,0,1,2,35,0,0.0,1,4497,1,1,6,0,13.0
4221,0,0,0,11,0,0.0,1,4498,8,0,6,1,7.0
4222,0,1,1,14,0,0.0,1,4498,8,0,6,1,12.0
4223,0,1,1,4,1,0.0,1,4498,8,0,6,1,12.0
4224,0,0,2,11,0,0.0,1,4498,8,0,6,1,7.0
4225,0,1,2,31,1,0.0,1,4498,8,0,6,1,12.0
4226,0,0,2,15,1,893.0,0,4498,8,0,6,1,7.0
4227,0,0,2,39,0,907.0,0,4498,8,0,6,1,10.0
4228,0,0,2,7,0,0.0,1,4498,8,0,6,1,7.0
4229,0,0,2,24,0,716.0,0,4500,1,1,5,1,7.0
4230,0,1,2,22,1,0.0,1,4501,1,1,6,1,14.0
4231,2,1,2,26,0,0.0,1,4502,1,1,4,0,8.0
4232,1,0,0,53,1,3328.0,0,4505,2,0,2,1,7.0
4233,1,0,2,40,0,279.0,0,4505,2,0,2,1,7.0
4234,2,0,2,19,0,1049.0,0,4506,1,1,4,1,7.0
4235,2,0,0,54,0,1320.0,0,4508,3,0,5,0,11.0
4236,2,0,2,21,0,1298.0,0,4508,3,0,4,0,11.0
4237,2,0,2,25,0,1348.0,0,4508,3,0,5,0,11.0
4238,2,0,2,48,1,1014.0,0,4509,3,0,4,1,3.0
4239,2,0,1,41,1,1135.0,0,4509,3,0,3,1,3.0
4240,2,0,2,13,1,3273.0,0,4509,3,0,3,1,3.0
4241,1,0,2,57,1,0.0,1,4510,1,1,1,1,1.0
4242,1,1,2,25,1,0.0,1,4511,2,0,1,1,4.0
4243,1,1,0,48,1,0.0,1,4511,2,0,1,1,4.0
4244,2,0,2,34,0,1299.0,0,4512,1,1,4,1,6.0
4245,0,1,2,16,1,0.0,1,4514,1,1,6,1,5.0
4246,0,0,2,0,0,0.0,1,4515,2,0,6,0,14.0
4247,0,0,0,15,1,3930.0,0,4515,2,0,6,0,14.0
4248,0,0,0,37,0,930.0,0,4516,1,1,5,1,6.0
4249,0,0,2,37,0,1995.0,0,4517,1,1,5,1,7.0
4250,0,0,2,49,0,1816.0,0,4518,1,1,6,0,6.0
4251,0,0,2,18,0,748.0,0,4521,1,1,5,0,7.0
4252,0,0,2,25,1,903.0,0,4522,1,1,5,1,4.0
4253,0,0,1,28,1,2166.0,0,4524,1,1,5,0,14.0
4254,0,0,0,43,0,833.0,0,4529,1,1,6,1,16.0
4255,0,0,2,20,0,691.0,0,4530,1,1,5,0,5.0
4256,1,1,2,54,1,0.0,1,4531,1,1,2,0,1.0
4257,0,1,2,30,1,0.0,1,4532,1,1,6,1,3.0
4258,1,1,2,37,1,0.0,1,4533,1,1,1,0,4.0
4259,0,0,0,30,1,655.0,0,4534,1,1,5,1,5.0
4260,0,0,2,20,0,724.0,0,4535,2,0,5,0,12.0
4261,0,0,2,20,0,909.0,0,4535,2,0,6,0,12.0
4262,0,0,2,24,0,2151.0,0,4537,1,1,5,1,2.0
4263,0,0,2,44,0,869.0,0,4538,1,1,5,0,8.0
4264,0,0,0,0,1,0.0,1,4539,2,0,6,1,6.0
4265,0,1,2,15,1,0.0,1,4539,2,0,6,1,6.0
4266,1,1,2,19,1,0.0,1,4542,2,0,1,0,2.0
4267,1,1,0,20,1,0.0,1,4542,2,0,1,0,2.0
4268,2,0,1,20,0,1850.0,0,4543,1,1,5,0,8.0
4269,0,1,2,34,1,0.0,1,4544,1,1,6,0,4.0
4270,0,1,1,17,1,0.0,1,4546,1,1,6,0,7.0
4271,0,0,2,20,1,828.0,0,4547,1,1,4,1,12.0
4272,0,0,2,42,0,1619.0,0,4549,1,1,4,1,11.0
4273,0,0,2,28,1,696.0,0,4550,1,1,5,1,3.0
4274,2,0,2,43,1,2504.0,0,4552,1,1,5,0,7.0
4275,1,0,1,55,0,5733.0,0,4553,1,1,2,0,5.0
4276,0,0,2,21,0,808.0,0,4555,1,1,6,1,7.0
4277,0,0,2,17,0,986.0,0,4557,1,1,4,0,8.0
4278,1,0,0,54,0,18596.0,0,4558,1,1,2,1,4.0
4279,0,0,2,25,1,754.0,0,4559,1,1,5,1,5.0
4280,0,0,2,28,1,908.0,0,4560,1,1,6,1,11.0
4281,1,0,0,45,0,6631.0,0,4561,1,1,2,1,6.0
4282,1,1,2,31,1,0.0,1,4562,1,1,1,1,9.0
4283,1,1,0,19,1,0.0,1,4563,1,1,2,1,3.0
4284,0,0,2,30,0,49.0,0,4564,1,1,6,0,8.0
4285,0,0,2,24,0,704.0,0,4565,1,1,6,0,9.0
4286,0,0,2,28,0,933.0,0,4567,1,1,5,0,9.0
4287,2,0,2,42,0,5963.0,0,4568,1,1,5,0,5.0
4288,1,1,0,29,1,0.0,1,4569,2,0,1,0,2.0
4289,1,1,0,37,0,6429.0,0,4569,2,0,1,0,2.0
4290,1,1,2,64,1,0.0,1,4570,1,1,2,1,1.0
4291,0,1,2,24,1,0.0,1,4571,1,1,6,1,4.0
4292,0,0,0,23,0,809.0,0,4572,1,1,6,1,11.0
4293,0,0,2,22,1,758.0,0,4573,1,1,5,1,10.0
4294,2,0,2,23,0,1861.0,0,4574,1,1,5,1,6.0
4295,0,1,2,21,0,796.0,0,4575,1,1,5,0,13.0
4296,0,0,2,37,0,1553.0,0,4576,1,1,5,0,11.0
4297,2,1,2,17,1,2429.0,0,4577,1,1,5,1,5.0
4298,2,1,2,35,1,0.0,1,4580,1,1,5,1,7.0
4299,1,0,2,33,1,5755.0,0,4581,2,0,1,1,2.0
4300,1,0,0,37,1,2617.0,0,4581,2,0,1,1,2.0
4301,1,0,0,32,0,7570.0,0,4585,1,1,1,1,4.0
4302,2,0,0,31,0,547.0,0,4586,1,1,5,0,9.0
4303,1,0,2,28,0,10554.0,0,4587,1,1,0,0,4.0
4304,1,1,0,34,1,0.0,1,4591,1,1,4,0,1.0
4305,2,0,2,9,1,0.0,1,4592,4,0,5,1,6.0
4306,2,1,2,25,1,0.0,1,4592,4,0,5,1,6.0
4307,2,1,2,29,1,0.0,1,4592,4,0,5,1,6.0
4308,2,1,2,1,1,0.0,1,4592,4,0,5,1,6.0
4309,0,0,2,30,1,808.0,0,4593,1,1,6,1,6.0
4310,1,0,2,64,0,5629.0,0,4594,4,0,2,0,8.0
4311,1,0,2,31,0,27848.0,0,4594,4,0,2,0,8.0
4312,1,0,2,27,1,3200.0,0,4594,4,0,2,0,8.0
4313,1,0,2,28,0,15991.0,0,4594,4,0,2,0,5.0
4314,1,1,2,25,1,0.0,1,4595,1,1,2,0,8.0
4315,0,1,2,28,1,0.0,1,4596,1,1,6,1,11.0
4316,0,1,2,32,1,0.0,1,4597,1,1,6,0,9.0
4317,0,0,0,36,0,727.0,0,4602,1,1,5,0,5.0
4318,1,1,0,26,1,3888.0,0,4603,2,0,2,1,4.0
4319,1,0,2,36,0,18537.0,0,4603,2,0,2,1,4.0
4320,0,0,2,37,0,1792.0,0,4604,1,1,6,1,4.0
4321,0,0,2,45,0,774.0,0,4605,1,1,6,0,13.0
4322,1,0,2,22,0,3801.0,0,4606,2,0,2,1,4.0
4323,1,1,0,24,0,9570.0,0,4606,2,0,2,1,4.0
4324,0,0,1,23,0,774.0,0,4607,1,1,6,0,13.0
4325,0,0,0,31,1,1051.0,0,4608,1,1,5,1,7.0
4326,1,0,2,37,0,7565.0,0,4609,1,1,2,1,2.0
4327,0,0,2,28,0,1019.0,0,4610,1,1,6,0,8.0
4328,0,1,2,23,1,0.0,1,4611,1,1,6,1,7.0
4329,0,0,0,14,1,770.0,0,4612,1,1,6,1,12.0
4330,1,1,2,40,1,0.0,1,4613,1,1,1,0,10.0
4331,2,0,2,42,1,2599.0,0,4615,1,1,5,1,11.0
4332,0,0,2,53,0,1442.0,0,4617,1,1,5,1,10.0
4333,0,1,2,46,0,0.0,1,4620,1,1,6,1,6.0
4334,2,0,2,28,1,2082.0,0,4621,1,1,4,0,3.0
4335,0,1,0,25,1,0.0,1,4622,1,1,6,0,4.0
4336,1,0,1,34,1,44.0,0,4623,1,1,2,0,3.0
4337,2,0,2,58,0,1348.0,0,4624,1,1,5,1,4.0
4338,1,0,2,31,1,2522.0,0,4625,7,0,1,1,9.0
4339,1,1,0,24,1,0.0,1,4625,7,0,1,1,9.0
4340,1,0,2,52,1,3455.0,0,4625,7,0,7,1,9.0
4341,1,1,0,25,1,0.0,1,4625,7,0,1,1,9.0
4342,1,1,2,17,1,0.0,1,4625,7,0,1,1,9.0
4343,0,0,2,27,0,3581.0,0,4625,7,0,1,1,9.0
4344,1,1,0,29,1,0.0,1,4625,7,0,1,1,9.0
4345,1,0,2,45,1,8573.0,0,4628,1,1,2,1,5.0
4346,0,0,1,28,1,692.0,0,4630,1,1,5,1,7.0
4347,1,1,0,25,1,0.0,1,4631,1,1,2,0,6.0
4348,1,1,2,57,1,0.0,1,4632,5,0,2,1,6.0
4349,1,1,2,68,1,0.0,1,4632,5,0,2,1,6.0
4350,1,0,0,26,0,11426.0,0,4632,5,0,2,1,6.0
4351,1,0,2,52,0,4314.0,0,4632,5,0,2,1,3.0
4352,1,0,2,36,0,5843.0,0,4632,5,0,2,1,6.0
4353,0,0,1,41,0,753.0,0,4633,1,1,6,0,10.0
4354,0,0,2,14,0,906.0,0,4634,1,1,4,1,11.0
4355,0,1,1,16,1,0.0,1,4635,1,1,6,0,5.0
4356,2,0,2,24,0,1173.0,0,4637,1,1,7,1,6.0
4357,1,0,2,62,1,3375.0,0,4638,1,1,1,0,3.0
4358,0,0,0,26,1,810.0,0,4640,1,1,6,1,7.0
4359,0,0,2,45,0,871.0,0,4641,1,1,5,1,10.0
4360,1,0,2,41,0,4442.0,0,4642,1,1,2,1,2.0
4361,0,0,2,36,1,724.0,0,4643,1,1,5,0,4.0
4362,0,0,0,13,1,3096.0,0,4644,1,1,5,1,9.0
4363,1,0,2,48,1,9636.0,0,4645,2,0,1,1,6.0
4364,1,1,2,28,1,0.0,1,4645,2,0,1,1,6.0
4365,0,0,1,22,1,670.0,0,4646,1,1,5,1,9.0
4366,0,0,2,39,1,640.0,0,4648,1,1,5,1,4.0
4367,0,0,2,45,0,1625.0,0,4649,1,1,4,0,9.0
4368,0,0,2,42,0,1778.0,0,4650,1,1,6,1,10.0
4369,1,0,2,33,1,8346.0,0,4651,1,1,2,1,4.0
4370,0,0,2,27,1,997.0,0,4652,1,1,7,1,5.0
4371,0,0,2,47,0,788.0,0,4653,1,1,4,1,5.0
4372,1,1,2,20,1,0.0,1,4654,1,1,4,0,6.0
4373,1,1,0,32,1,0.0,1,4655,2,0,1,0,2.0
4374,0,1,2,54,1,0.0,1,4655,2,0,1,0,2.0
4375,0,0,2,23,0,2118.0,0,4656,2,0,5,1,5.0
4376,0,0,2,9,0,0.0,1,4656,2,0,6,1,5.0
4377,0,0,2,17,0,849.0,0,4657,1,1,6,0,9.0
4378,1,0,2,26,0,4152.0,0,4658,2,0,3,1,5.0
4379,1,0,2,38,0,7396.0,0,4658,2,0,3,1,5.0
4380,0,0,2,24,0,703.0,0,4659,1,1,5,1,7.0
4381,0,0,2,30,1,2525.0,0,4661,7,0,5,0,14.0
4382,0,1,0,2,0,0.0,1,4661,7,0,6,0,14.0
4383,0,1,2,4,1,0.0,1,4661,7,0,6,0,3.0
4384,0,1,2,9,0,0.0,1,4661,7,0,6,0,14.0
4385,0,0,2,30,0,3437.0,0,4661,7,0,5,0,8.0
4386,0,1,2,5,0,0.0,1,4661,7,0,6,0,14.0
4387,0,0,2,2,0,0.0,1,4661,7,0,6,0,14.0
4388,1,0,2,32,0,7833.0,0,4662,3,0,2,0,3.0
4389,1,1,2,53,1,0.0,1,4662,3,0,2,0,3.0
4390,1,0,2,46,1,4169.0,0,4662,3,0,7,1,5.0
4391,0,1,2,2,1,0.0,1,4663,6,0,6,1,14.0
4392,0,1,2,1,1,0.0,1,4663,6,0,6,1,14.0
4393,0,1,2,11,1,0.0,1,4663,6,0,6,1,7.0
4394,0,0,0,3,1,0.0,1,4663,6,0,6,1,14.0
4395,0,1,2,33,1,0.0,1,4663,6,0,6,1,14.0
4396,0,1,0,3,1,0.0,1,4663,6,0,6,1,14.0
4397,0,0,2,38,0,994.0,0,4664,1,1,4,1,14.0
4398,0,1,1,21,0,0.0,1,4665,1,1,6,0,5.0
4399,0,1,2,41,1,0.0,1,4667,1,1,7,1,12.0
4400,1,1,0,64,1,0.0,1,4668,2,0,2,1,8.0
4401,1,1,0,27,1,0.0,1,4668,2,0,2,1,8.0
4402,0,1,0,41,0,0.0,1,4672,1,1,6,0,4.0
4403,0,0,2,19,0,639.0,0,4673,1,1,5,0,10.0
4404,0,0,2,42,1,1804.0,0,4676,1,1,6,0,5.0
4405,1,0,0,30,0,5882.0,0,4677,1,1,2,0,8.0
4406,0,0,2,38,0,870.0,0,4678,1,1,5,0,6.0
4407,1,0,2,63,1,7670.0,0,4679,1,1,2,1,4.0
4408,2,0,2,17,0,40.0,0,4680,4,0,3,0,11.0
4409,2,1,2,2,1,0.0,1,4680,4,0,5,0,11.0
4410,2,1,2,19,1,0.0,1,4680,4,0,5,0,1.0
4411,2,0,2,37,0,1182.0,0,4680,4,0,3,0,11.0
4412,2,0,2,50,1,1128.0,0,4684,1,1,5,1,3.0
4413,0,0,2,38,1,787.0,0,4686,1,1,6,1,5.0
4414,1,0,2,28,1,4889.0,0,4689,1,1,2,1,3.0
4415,1,1,2,35,1,0.0,1,4690,2,0,1,0,5.0
4416,1,0,2,27,0,15815.0,0,4690,2,0,7,1,5.0
4417,0,0,2,15,0,756.0,0,4691,1,1,6,1,19.0
4418,1,0,2,29,0,6659.0,0,4693,2,0,1,1,5.0
4419,1,1,0,65,1,0.0,1,4693,2,0,1,1,5.0
4420,0,0,0,27,1,701.0,0,4694,1,1,5,1,2.0
4421,2,0,2,0,1,0.0,1,4695,3,0,5,1,8.0
4422,2,0,2,21,0,3149.0,0,4695,3,0,5,1,8.0
4423,2,1,2,19,1,0.0,1,4695,3,0,5,1,8.0
4424,2,1,2,39,1,0.0,1,4696,1,1,5,1,5.0
4425,0,0,0,60,0,0.0,1,4699,1,1,5,0,9.0
4426,1,0,0,30,0,6131.0,0,4704,1,1,3,0,2.0
4427,0,1,2,30,0,0.0,1,4706,2,0,6,0,5.0
4428,0,1,2,40,1,0.0,1,4706,2,0,6,0,5.0
4429,2,0,2,26,0,1047.0,0,4708,1,1,4,1,1.0
4430,0,0,0,38,0,2717.0,0,4709,1,1,5,0,11.0
4431,2,0,2,22,1,2599.0,0,4710,2,0,5,0,4.0
4432,2,0,2,28,0,2115.0,0,4710,2,0,4,0,4.0
4433,2,0,2,65,0,1504.0,0,4711,1,1,5,0,6.0
4434,0,1,1,61,1,0.0,1,4712,1,1,6,0,9.0
4435,0,0,2,20,0,1244.0,0,4713,1,1,5,1,9.0
4436,0,1,2,24,0,0.0,1,4714,1,1,6,0,8.0
4437,0,1,2,16,0,0.0,1,4717,1,1,6,0,10.0
4438,2,1,2,35,1,0.0,1,4719,1,1,4,1,5.0
4439,0,0,2,21,1,864.0,0,4720,1,1,5,1,6.0
4440,0,1,2,23,1,0.0,1,4721,1,1,6,1,11.0
4441,0,0,0,17,1,764.0,0,4723,2,0,5,1,12.0
4442,0,0,1,24,0,1068.0,0,4723,2,0,5,1,12.0
4443,0,0,0,27,0,889.0,0,4725,1,1,6,0,16.0
4444,1,0,2,26,1,3687.0,0,4726,5,0,2,1,10.0
4445,1,0,0,26,1,5416.0,0,4726,5,0,2,1,7.0
4446,1,0,2,20,1,3904.0,0,4726,5,0,2,1,1.0
4447,1,1,2,28,1,0.0,1,4726,5,0,2,1,7.0
4448,1,0,2,37,1,2252.0,0,4726,5,0,2,1,10.0
4449,2,0,2,23,0,1289.0,0,4728,2,0,5,1,10.0
4450,2,1,2,49,1,0.0,1,4728,2,0,5,1,10.0
4451,1,0,2,50,0,7556.0,0,4730,1,1,1,0,2.0
4452,1,1,2,4,1,0.0,1,4732,3,0,2,0,7.0
4453,1,1,2,32,1,0.0,1,4732,3,0,2,0,7.0
4454,1,0,2,44,1,0.0,1,4732,3,0,2,0,7.0
4455,0,0,2,20,1,5648.0,0,4733,1,1,4,0,9.0
4456,2,0,2,30,0,1573.0,0,4738,2,0,5,1,11.0
4457,2,0,2,29,0,7347.0,0,4738,2,0,5,1,11.0
4458,0,0,2,22,1,926.0,0,4739,1,1,6,1,5.0
4459,2,1,2,35,1,0.0,1,4741,3,0,5,0,8.0
4460,2,0,0,0,1,0.0,1,4741,3,0,5,0,8.0
4461,2,1,2,6,1,0.0,1,4741,3,0,5,0,8.0
4462,1,0,2,38,1,4819.0,0,4743,1,1,4,1,12.0
4463,1,0,2,34,1,2124.0,0,4744,2,0,2,0,9.0
4464,1,1,0,34,1,0.0,1,4744,2,0,2,0,9.0
4465,0,0,2,28,0,627.0,0,4746,1,1,6,1,4.0
4466,2,0,2,53,0,765.0,0,4748,1,1,3,1,5.0
4467,1,0,2,28,0,2174.0,0,4750,2,0,0,1,4.0
4468,1,0,2,31,0,3765.0,0,4750,2,0,0,1,4.0
4469,2,0,1,56,0,1760.0,0,4752,1,1,5,0,10.0
4470,2,0,2,36,0,1304.0,0,4753,1,1,5,1,7.0
4471,0,0,0,30,0,791.0,0,4754,1,1,4,1,5.0
4472,2,1,2,32,1,0.0,1,4755,1,1,5,0,1.0
4473,1,1,0,44,1,0.0,1,4756,2,0,2,1,5.0
4474,1,1,0,54,1,0.0,1,4756,2,0,2,1,5.0
4475,0,0,2,24,0,2524.0,0,4757,1,1,5,1,6.0
4476,0,0,2,44,0,871.0,0,4758,1,1,5,0,11.0
4477,0,0,2,25,0,719.0,0,4759,1,1,5,1,10.0
4478,2,1,2,35,1,0.0,1,4762,1,1,5,0,3.0
4479,2,0,2,29,1,1191.0,0,4763,1,1,5,0,3.0
4480,0,0,2,22,1,846.0,0,4764,1,1,4,1,8.0
4481,0,1,2,22,1,0.0,1,4769,1,1,6,1,14.0
4482,0,0,0,22,1,593.0,0,4770,2,0,5,1,7.0
4483,0,1,1,18,1,0.0,1,4770,2,0,5,1,7.0
4484,0,0,0,22,0,629.0,0,4772,1,1,5,0,8.0
4485,0,0,2,52,1,1714.0,0,4773,1,1,6,1,15.0
4486,2,1,2,0,1,0.0,1,4774,4,0,5,0,4.0
4487,2,1,2,1,1,0.0,1,4774,4,0,5,0,8.0
4488,2,0,2,34,0,2132.0,0,4774,4,0,5,0,4.0
4489,2,1,2,6,1,0.0,1,4774,4,0,5,0,4.0
4490,0,0,2,22,1,784.0,0,4775,1,1,6,1,9.0
4491,0,1,2,31,1,0.0,1,4777,1,1,6,1,5.0
4492,1,0,2,31,0,2083.0,0,4778,1,1,0,1,1.0
4493,2,0,2,20,0,1014.0,0,4780,2,0,4,1,6.0
4494,2,1,2,25,1,0.0,1,4780,2,0,4,1,6.0
4495,1,1,0,23,1,0.0,1,4782,5,0,7,1,4.0
4496,1,0,2,53,0,18934.0,0,4782,5,0,2,1,4.0
4497,1,0,0,32,0,4338.0,0,4782,5,0,2,1,4.0
4498,1,1,0,27,1,0.0,1,4782,5,0,2,1,8.0
4499,1,0,0,48,0,12158.0,0,4782,5,0,2,1,4.0
4500,1,0,2,37,1,12902.0,0,4783,1,1,0,0,2.0
4501,2,1,2,21,1,0.0,1,4784,1,1,5,1,4.0
4502,1,1,0,29,1,0.0,1,4785,1,1,1,0,1.0
4503,1,1,2,46,1,0.0,1,4786,1,1,1,0,9.0
4504,0,0,2,19,0,765.0,0,4787,1,1,6,1,2.0
4505,0,0,2,22,0,778.0,0,4788,1,1,5,1,9.0
4506,1,0,2,54,0,4519.0,0,4790,1,1,1,1,5.0
4507,0,0,2,43,1,1706.0,0,4791,1,1,6,1,7.0
4508,0,1,2,18,1,0.0,1,4792,1,1,6,1,9.0
4509,1,0,0,36,0,4888.0,0,4793,2,0,4,1,4.0
4510,1,0,2,20,1,5075.0,0,4793,2,0,4,1,4.0
4511,0,0,2,63,0,703.0,0,4794,1,1,5,0,9.0
4512,0,0,2,50,1,902.0,0,4795,1,1,5,1,8.0
4513,2,0,2,13,1,1586.0,0,4796,2,0,7,1,7.0
4514,2,1,2,43,1,0.0,1,4796,2,0,4,1,7.0
4515,0,1,1,16,1,0.0,1,4797,1,1,6,1,9.0
4516,2,1,2,31,1,0.0,1,4798,3,0,5,0,10.0
4517,2,1,2,0,1,0.0,1,4798,3,0,5,0,10.0
4518,2,1,2,10,1,0.0,1,4798,3,0,5,0,10.0
4519,0,1,2,10,0,0.0,1,4801,1,1,6,0,10.0
